"V1" "V2" "class"
"63" 0.522036921281063 2.91653162080057 1
"64" -2.48015453113307 3.99555386887603 1
"65" -1.07110502877432 4.95610224041317 1
"66" 2.4992566799597 0.577368669568364 1
"67" 5.21759669156554 1.31277943682339 1
"68" 0.54635146157453 3.4677765458634 1
"69" 2.38587915369624 3.18795308281841 1
"70" 3.47427618953222 1.88686331927289 1
"71" 1.66612020478844 2.06053136100275 1
"72" 2.87752406867122 2.74410350002794 1
"73" 1.86238797052912 3.74559543159323 1
"74" 5.06527510331777 -0.596498026167113 1
"75" 1.66401078255148 3.89714806248534 1
"76" 3.1233495073657 3.28522754730499 1
"77" 1.53759197424453 2.7954970056287 1
"78" -0.566952795490367 2.76826470786092 1
"79" 1.81128871428625 2.59541668336173 1
"80" -1.44253674772274 2.64057634361877 1
"81" 1.35805656834611 1.43527352934124 1
"82" 0.295599589587769 2.62074514607166 1
"83" 0.39344496904174 0.189533594045936 1
"84" 0.438715459144381 2.8188727384335 1
"85" 2.97039226295148 1.47217881622635 1
"86" -0.266814701673948 1.84448937915753 1
"87" 2.25061818816038 1.06278239095727 1
"88" 3.51157041208581 3.60426496062203 1
"89" 5.58028125727331 -0.94758175757172 1
"90" 3.01227066952552 3.48879382529737 1
"91" 2.09923552959921 2.50207882304156 1
"92" 0.827185531652601 1.9206789551732 1
"93" -0.908187499157111 3.86900591144767 1
"94" 0.0459744620354485 2.99280439399588 1
"95" 2.34139323987909 2.23991350030565 1
"96" -0.174877618870615 3.79784107464017 1
"97" 6.02337453865283 -0.2583643146515 1
"98" 3.2229078555606 0.908375669261211 1
"99" 2.01778232462422 1.7162269911775 1
"100" 3.22676155368393 1.45994755303302 1
"101" 2.7827465878946 0.296413209384383 1
"102" 1.90170780547429 1.01094907252133 1
"103" 2.08158197470156 1.49811176722465 1
"104" 3.74723454543321 1.02022576066988 1
"105" 1.51432409529308 3.98127603517494 1
"106" 0.972752899663617 1.84997859754936 1
"107" 1.5188872738992 1.22558979242949 1
"108" 3.0365858486682 3.20833570279774 1
"109" 5.23414398929033 -1.08678224446247 1
"110" 2.33242261343374 2.0833496690212 1
"111" 1.67917067310498 2.57809263978597 1
"112" 2.58198938672445 1.82601540207643 1
"113" 1.9583279889928 2.35031881788184 1
"114" 0.405072613170185 3.48391419240572 1
"115" 2.19789604934436 2.95934764576252 1
"116" 5.48327144879717 -0.560995575010654 1
"117" -0.0529914947431509 3.77053268293148 1
"118" 0.490431627888415 2.12345378328658 1
"119" -0.792126705965812 2.47012484389397 1
"120" -1.17796362017513 4.00348224637511 1
"121" 2.25756184664151 3.84997568076946 1
"122" 4.04723791893572 -0.603007458415945 1
"123" 0.443092861391735 1.15590961837608 1
"124" 4.34454150902027 0.945209788709525 1
"125" 0.110521647108771 2.98504445943419 1
"126" 2.7689121133266 1.23896582972953 1
"127" 1.08262902780717 2.42236668773077 1
"128" -0.0351042701702076 2.0041398493569 1
"129" 1.13888366261368 1.37791585759617 1
"130" 1.37664626249576 3.57676837929042 1
"131" 2.62385286181071 3.11621596847779 1
"132" 2.69527519513908 2.91731887537739 1
"133" 0.141697234917781 3.86677378747422 1
"134" 1.64818379600442 1.24682151606991 1
"135" 0.87644246476336 2.77186273229092 1
"136" 0.931771241527561 2.59527171278564 1
"137" 3.67275170146579 1.09113162206558 1
"138" 3.97601258023182 1.50572946996041 1
"139" -0.143307609763178 3.853245692446 1
"140" 3.76691969711522 2.81471753652748 1
"141" 2.3452914493403 1.38882621406423 1
"142" -0.74984027939021 2.56904158030672 1
"143" -1.46844138754855 3.64773852260226 1
"144" 1.35915789457653 2.7378579171294 1
"145" -0.0027315272315982 1.66154957136118 1
"146" -1.01147913916763 3.29330737833417 1
"147" 1.14471187102731 3.05787644479505 1
"148" 5.09820507456334 -0.329548993263225 1
"149" 2.93046011111572 0.56879922302058 1
"150" 0.431968166067513 1.05754401331644 1
"151" 3.80503974904686 0.871256519532001 1
"152" -0.798881254796954 2.81504658188582 1
"153" 3.44447365326824 1.9284413618608 1
"154" 1.36494812402917 2.49969900125182 1
"155" 4.699359324339 1.21796849248195 1
"156" 0.115586768919184 5.14597725902289 1
"157" 0.266018125659544 1.67611860805173 1
"158" 0.814191777354544 0.205130882359011 1
"159" 2.72382067087767 0.851047873562111 1
"160" 3.86805328064677 -0.00718409845993673 1
"161" 2.96075223261437 2.01781592168033 1
"162" -1.26184102732758 3.82789688815295 1
"163" 1.38530738396063 4.4398941162052 1
"164" 0.565397843307188 3.45127647313485 1
"165" 3.35988752994832 -0.143408859453176 1
"166" 0.0653934482251566 2.72885796631247 1
"167" 2.69342467173924 2.25799426653681 1
"168" 3.49869943293056 -0.291631716124002 1
"169" 2.47760048066798 3.8056694899178 1
"170" 2.10964321255789 -0.535020330126057 1
"171" 0.936910427081171 3.13711976120715 1
"172" 4.2760170256599 1.39138168245467 1
"173" 3.74643380346378 0.987783809853203 1
"174" 3.66230308898472 1.53538726576311 1
"175" 2.68476622094179 2.42846185543866 1
"176" 1.89925813873052 4.12476010337659 1
"177" 2.69015222808854 2.39827107804257 1
"178" 2.20933760996514 2.62042750383941 1
"179" 3.34362615469 2.62303138164234 1
"180" 3.23160456159719 0.57415441260371 1
"181" 4.66678747414085 -0.0976094409169797 1
"182" 1.03892293495143 1.1143128397459 1
"183" 0.69083312009254 2.3990402651759 1
"184" -0.80484778012385 3.68592360462939 1
"185" 0.96200825679377 1.97095248240544 1
"186" 2.17914902084892 1.3388360079705 1
"187" 0.224426697919262 1.7033325661421 1
"188" 0.794003427686881 2.03466163681686 1
"189" 9.1323065345752 -0.49175118711416 1
"190" 4.73507881783172 1.47478862339276 1
"191" 3.32979182576543 -0.339178614767677 1
"192" 1.65782862677854 3.13453612382264 1
"193" 4.63887903823341 2.22962708847097 1
"194" 3.50003527030248 2.52530837258277 1
"195" 3.24351728973243 1.82115135200395 1
"196" 2.0656647069591 1.99762920789509 1
"197" 1.02465465043834 3.17911690645501 1
"198" 1.33476722185829 2.23239314049961 1
"199" -1.46911395794566 3.71441878025781 1
"200" 4.10675058463496 2.47321216031852 1
"201" 2.36894722564627 2.33058398858672 1
"202" 2.9382627374513 2.26816098889842 1
"203" 0.446062493573603 2.15800160028444 1
"204" 0.22548869576528 1.00598660426015 1
"205" 1.86078045903902 1.88654685872061 1
"206" 3.04631549201781 0.225388170476092 1
"207" 3.2928253219935 -0.206191742568546 1
"208" 2.8026086453526 1.86898822730075 1
"209" 2.50537194384185 2.31988361516907 1
"210" 4.22786553704799 0.548509780963111 1
"211" 1.49830843413001 2.39285707325732 1
"212" 2.64103028915582 0.598283834071494 1
"213" -0.751575452481454 4.51085212005062 1
"214" 4.34372475288306 0.959654878245493 1
"215" 1.97648680071088 2.18424773570293 1
"216" 4.69208600328751 1.41341773644491 1
"217" 1.61325455212044 2.78591135878485 1
"218" 0.018335235883908 4.2401777050643 1
"219" 2.56734752783475 1.99271738872056 1
"220" 4.05445358566967 0.293975758426435 1
"221" 4.07243879948869 2.17726629633804 1
"222" 1.57408460888029 3.12444613133817 1
"223" 3.28031444129235 0.815534617888394 1
"224" 0.942061619910678 3.01000644163571 1
"225" -0.65674015147945 1.65342105882441 1
"226" 0.290018879534845 4.45453630898266 1
"227" 2.38310255048235 2.10061022076776 1
"228" 4.0492404657864 0.600474316754233 1
"229" 4.04002004935049 2.04263149798121 1
"230" 2.71960657820706 1.4145573473156 1
"231" -1.45770227804571 2.81543427555974 1
"232" 0.637576396833157 3.67229589801146 1
"233" -0.0782789296180493 2.79052128637613 1
"234" 0.378853949836374 2.04355847275258 1
"235" 4.80288378657441 0.902826269644666 1
"236" 1.29142067338469 1.4975078613185 1
"237" 2.81358883835959 0.297187398339241 1
"238" 1.1984595821057 2.62581544499736 1
"239" 0.448173687942294 0.588697362890307 1
"240" 2.85175560558106 2.79628788401103 1
"241" 2.0983891348685 2.39784061622988 1
"242" -2.2135123527461 3.53873763002797 1
"243" 0.0431347551414567 2.66030572701528 1
"244" -0.773979020695158 3.3564336415186 1
"245" 1.67562225793007 1.53591631402299 1
"246" 2.26686170326743 1.86701484516331 1
"247" 2.23383241032078 1.42885539547874 1
"248" 4.91671126019763 1.64251427195699 1
"249" 2.54465606741225 1.56628718108945 1
"250" 2.83293983988789 1.45951844703417 1
"251" 3.94990391832747 0.140770854208791 1
"252" 1.33458235845182 3.17389170278989 1
"253" 3.80914168589829 0.994823727275211 1
"254" 2.84643734130844 2.10682588395606 1
"255" 1.83178748882667 1.68656720345712 1
"256" 2.26849973136329 1.0633343104259 1
"257" 1.45290608629448 1.11557561010049 1
"258" 0.71192367110177 -0.334789553409818 1
"259" 3.64926056468822 -0.14936427638485 1
"260" 2.92196663873988 1.91600943085869 1
"261" 2.54636403776656 0.541152332544975 1
"262" 0.620235178124447 2.46904136065969 1
"263" -0.89540833367571 0.939603191231218 1
"264" 2.60462161335477 0.700759670391398 1
"265" 3.254774041416 0.226878767649809 1
"266" 4.56008738665232 1.91575503792242 1
"267" 2.78122270436269 0.19454678127851 1
"268" 0.929586556173282 1.64048877992866 1
"269" 5.41035375361667 0.646735306329116 1
"270" 2.14048926889842 0.910682590722799 1
"271" 5.27350003570828 0.65830672553178 1
"272" 3.13074404386798 0.500416555629713 1
"273" 5.78402815564174 0.708678587483712 1
"274" 2.30278203309419 1.83577695293888 1
"275" 1.65042546634868 -0.463186349125063 1
"276" 1.34181310459163 2.17995393485602 1
"277" 0.116434486253121 1.2205546776472 1
"278" 2.68835860083687 1.58536024590351 1
"279" 4.32558104507788 1.95848562742308 1
"280" 3.58078790767585 -0.454243546912088 1
"281" -0.727408986831233 3.04796790113886 1
"282" 2.75783398821846 3.111511079238 1
"283" 3.00790163040324 -0.261017898776901 1
"284" 3.58607728066114 -0.954821741357965 1
"285" 0.407667830229975 2.68662010276783 1
"286" 1.80360238842733 1.55999082275958 1
"287" 2.88014577231821 2.78142715624021 1
"288" -1.5043260102758 3.85134224383163 1
"289" 3.93005256194211 -0.863114039189969 1
"290" 1.71678953201666 1.53546775874148 1
"291" 2.88959082452214 2.23725036527585 1
"292" -1.56371843760377 2.42145627812093 1
"293" 1.26436623629133 1.55948588300973 1
"294" -0.468771056534721 4.90585293770446 1
"295" 1.97203592761093 -0.185884730051731 1
"296" 1.9983108068219 0.955558152912709 1
"297" 3.07469550139737 1.58733166558953 1
"298" -0.510706078759793 2.44528689724219 1
"299" 3.81227957838383 1.74160496644319 1
"300" 3.29892226326427 2.27998610586021 1
"301" 0.173359611408931 4.33904129392922 1
"302" 0.11820900285981 2.34460223504363 1
"303" 1.51617996116813 1.9087828852396 1
"304" 1.38183030675575 2.61670529714198 1
"305" -1.00711968906016 3.97241792147944 1
"306" 3.32389053956691 2.4362683425154 1
"307" 1.28209950325301 2.15580205651913 1
"308" 3.21991865164798 4.07353301195205 1
"309" 3.06613333888206 0.990645832543477 1
"310" 2.92600802926163 2.19836035889169 1
"311" 3.89041468966533 0.807488129381347 1
"312" 3.75003010860566 1.29601174204451 1
"313" 3.17736190666292 1.31457370821409 1
"314" 3.21350885405984 2.30885412371067 1
"315" 4.0289328147621 0.0486303536383106 1
"316" -0.615862956140084 2.92583408201857 1
"317" 5.15543488635717 1.24003184385245 1
"318" 4.10587945233905 -0.106979125147125 1
"319" 1.71570906138002 3.48096386774796 1
"320" 1.27582837901178 3.15609356867673 1
"321" -0.0151515496600059 2.43562615750836 1
"322" 1.57804393926372 2.162549093157 1
"323" 2.13385805717671 4.57295901339412 1
"324" -1.02904331474525 3.17474267286307 1
"325" 2.9134934395644 -0.318380483871706 1
"326" 2.07909630864348 1.52258440052054 1
"327" 1.91226515516393 3.03060335300134 1
"328" 1.41247497071595 1.79958900961298 1
"329" 1.99533819810614 3.24672845550296 1
"330" 2.34046858641072 3.76443148790676 1
"331" 3.40501244944037 1.12525668879015 1
"332" 0.183528023810234 0.948357889541067 1
"333" -0.541094026992258 4.38674948680661 1
"334" 0.924783240564789 2.6296974777129 1
"335" 1.50554949328905 2.05211654103802 1
"336" 2.19567173320027 0.508252150835467 1
"337" 1.53895196568664 0.467941588300374 1
"338" 5.02171163410534 -0.889251608662323 1
"339" 3.52597028021975 -0.546239184578476 1
"340" 1.25993672795091 2.03323233744933 1
"341" 2.15366236650053 1.46894936516056 1
"342" 0.389626056292709 3.99255690339002 1
"343" -1.02426307334078 3.11898040933785 1
"344" 2.52397454855727 0.391157580589272 1
"345" 0.285325899621002 4.6508562988595 1
"346" 0.899119541022535 2.42058253024357 1
"347" 2.26486363043961 0.293414419369313 1
"348" 3.9749356532339 1.39248287310039 1
"349" 1.61595107462318 2.06902610140405 1
"350" 2.65423335908367 1.89417016052607 1
"351" 2.35823540846553 2.24404354929909 1
"352" 1.61257665178293 1.92369653698408 1
"353" 2.91469494000015 1.40487328615116 1
"354" 1.00185538800752 2.12136534034638 1
"355" 1.40047413631973 2.67215912763843 1
"356" 1.58075482477624 2.24051029837853 1
"357" 0.199594744727738 1.53524526265323 1
"358" 0.667552240325218 2.54210838497064 1
"359" 3.05289496398439 3.60216948350594 1
"360" -1.56906758954012 3.28648691884035 1
"361" 0.972727642301696 1.80149175251854 1
"362" 0.147970766330964 2.85373251209065 1
"363" 1.48119307553593 1.93108322492526 1
"364" 0.9659220692803 3.26539375654997 1
"365" 3.33080528489025 1.13917292565074 1
"366" 0.442694167411355 1.79922426536219 1
"367" 1.30238113479869 1.23692244878952 1
"368" 4.9222383505891 1.27699051715335 1
"369" 3.24360630380682 2.32450876666292 1
"370" 5.56410130072846 0.721280399615253 1
"371" 2.76267551851539 2.79576091089351 1
"372" 2.94572579812505 3.06733766803635 1
"373" 3.0852372809469 2.88191074696704 1
"374" 0.970450143092622 1.97237001377451 1
"375" 3.71452862575617 -0.596015379743559 1
"376" 0.899104764412576 2.58394969827525 1
"377" 3.06793514142556 0.871833964362621 1
"378" 0.445999624971885 3.88866340964072 1
"379" 2.85869737922004 1.42941252737758 1
"380" 0.291805931867655 3.17486019586338 1
"381" -0.581881127479189 3.19057467375488 1
"382" 2.55816308990406 1.39280204029117 1
"383" -0.305550966924285 3.27003296655352 1
"384" 2.40956088779786 1.47987414593924 1
"385" -0.235993787908857 2.9370734877289 1
"386" 3.97229691087385 0.0727071911785335 1
"387" 5.821765840777 -1.40699057940868 1
"388" 0.693479730492282 2.55811576291549 1
"389" 0.91779374281974 2.31590415106908 1
"390" 1.30429650693473 1.8173572198303 1
"391" 5.74377860897274 1.26055349986599 1
"392" 2.25406997139391 1.8812909782894 1
"393" 3.93689864528531 0.834578415475806 1
"394" 2.22763421903889 1.38912070919539 1
"395" -0.367864343840872 3.77795495962915 1
"396" 4.7699443860452 0.372998710123641 1
"397" 1.12220755301488 1.77466443715464 1
"398" 2.70293752331873 1.64496652539186 1
"399" 1.25947115367159 1.28078723811047 1
"400" 0.910377247144125 1.64462978944932 1
"401" 3.33747128377055 0.612093226918743 1
"402" 3.60146148431721 1.21417581200667 1
"403" 3.24421833184557 1.19604093053247 1
"404" 0.735779816912095 3.63169297274753 1
"405" 3.44629672125113 -0.0693351007363074 1
"406" 1.28344580520808 0.392922273667695 1
"407" 3.78365408776316 2.59013244192423 1
"408" 1.64680523690278 2.04077260443432 1
"409" 4.3275972125347 -0.33974025829616 1
"410" 0.703792506950119 3.86488250000323 1
"411" 2.09796675777845 0.807830079829568 1
"412" -2.00029121724651 5.88528398118255 1
"413" 3.53406745077581 1.54827192827563 1
"414" -0.917714663146443 3.40930659935281 1
"415" -0.132631316913595 3.99984613583348 1
"416" -1.60269387087223 2.09253540256216 1
"417" 2.50188721605398 1.87766268611703 1
"418" 3.34304370008218 1.82032043427983 1
"419" 3.73536159489351 3.39029245028422 1
"420" 1.8533472297021 2.27556815781972 1
"421" 3.3752792569479 -0.20047578373918 1
"422" 3.81198774720644 0.312801513386679 1
"423" 4.73044559332162 1.54663383475305 1
"424" 1.25506253477109 3.5766774684226 1
"425" 2.42988793059897 3.68252559343318 1
"426" 0.798570011539111 3.93021529779466 1
"427" -0.484942868161556 3.23775582023847 1
"428" 3.40346514577477 1.42792112004083 1
"429" -0.0573109284903408 0.551905936664999 1
"430" 3.86807349344992 1.93943470302339 1
"431" 0.298382576688305 1.77047688637561 1
"432" 2.59376944692489 2.29876333189727 1
"433" 3.60425848253644 1.90336924068169 1
"434" 1.63567657116483 2.6860095889016 1
"435" 3.48003460681936 2.84353579354584 1
"436" -1.93540804659055 4.39793589587041 1
"437" 3.27186387082951 2.19783754609846 1
"438" 5.98656931675485 1.16691718315592 1
"439" 2.45195674178746 1.31450031234837 1
"440" 2.98140257198646 1.58626283806935 1
"441" 1.41596173114246 1.1640342266156 1
"442" 3.91311020110497 1.80135446282487 1
"443" 3.41631062626273 0.372098232993822 1
"444" 3.1174601664905 1.25851415348231 1
"445" 3.41835251550417 0.530824892568465 1
"446" 1.77661959037107 1.89205045101852 1
"447" 3.68807119770711 1.43170036831967 1
"448" 2.83375370140416 -0.924536365091461 1
"449" -0.189842082661858 1.43026176956074 1
"450" -0.0366590770666226 6.8796454953422 1
"451" 1.89076382254905 2.54399476906879 1
"452" 1.87943539551664 4.04314062684557 1
"453" 1.0722278602848 1.40621411032543 1
"454" 2.77356923456172 -0.13557576375081 1
"455" 2.23332354767194 1.62988390537696 1
"456" 1.37631949283657 0.681927254847446 1
"457" 0.147855466209825 3.58842086182951 1
"458" 0.612252282377582 0.814721951719943 1
"459" 2.58203768669844 2.44088545693882 1
"460" 3.46807767737951 1.67434556659619 1
"461" 2.69927569963081 1.77201978046268 1
"462" 4.33937675560166 -0.440569707302313 1
"463" 1.23868212983724 2.70990168135077 1
"464" 3.0931642686047 1.16914532427513 1
"465" 4.21907639682692 -0.80423490552295 1
"466" 3.41738760091197 1.95706662741287 1
"467" 0.753946265399394 2.42056909751371 1
"468" 3.24344349583887 1.87089952941184 1
"469" 1.92263735304592 2.03863712992672 1
"470" 1.89136065658272 1.63363545164818 1
"471" 4.35556392872995 0.112712462884836 1
"472" 2.07772747820618 2.19621152939364 1
"473" 1.82858212973122 3.18781337709269 1
"474" 0.757411285837445 3.70900390768867 1
"475" -0.983802210085813 2.73076697476372 1
"476" -0.798855378079822 2.47960292250832 1
"477" 4.97481151388679 -1.73304139089415 1
"478" 2.88674785052759 0.451658658217019 1
"479" 2.51787632380863 1.25822212425898 1
"480" -0.15536000789666 1.24779209386838 1
"481" -3.02622126815906 3.63656375619052 1
"482" 1.40886132548294 2.85103672976347 1
"483" 3.07639991899949 1.10293600006822 1
"484" 0.879153019219832 4.09310750831346 1
"485" 3.72256997592342 1.50286584295611 1
"486" 0.547874756353428 2.4610842220096 1
"487" -0.181895068460515 1.99996167078507 1
"488" 3.77392308307343 0.73988634145521 1
"489" 0.133584514053787 1.12727659344213 1
"490" 5.83394920224136 0.171671836744835 1
"491" 0.80376773235087 0.855662415662416 1
"492" 2.12770028356145 2.65630004352207 1
"493" 3.8748885655187 0.537375678869377 1
"494" 1.33271083799171 2.45776710041236 1
"495" 3.75593656926041 2.38237998030441 1
"496" 2.8313251500649 3.35108619075884 1
"497" 0.0567346602236958 5.5624771488477 1
"498" 2.38893144387668 2.04168830712169 1
"499" 4.18613215119516 -0.364356790273125 1
"500" 1.91152230213717 3.07336219442544 1
"501" 1.48943459922247 2.61973170668724 1
"502" -1.04909802794303 -2.56668182032185 2
"503" -1.19124601474493 -1.65856656742925 2
"504" -1.55534344797669 -2.25904652862468 2
"505" -1.6655496040553 -0.921549188829749 2
"506" -3.00764005419416 -1.09360394580389 2
"507" -2.50128036804076 -6.00979443496414 2
"508" 1.09716429048253 -3.17377654455585 2
"509" -0.574657481149895 -0.726962832149441 2
"510" -1.83614677242539 -0.808605533762448 2
"511" -0.850363528930786 -1.06577873316483 2
"512" 0.880706027433902 -0.975346948731577 2
"513" -2.83927311918991 -0.170702312763801 2
"514" -0.649408189810409 -3.02368201384151 2
"515" -2.03005708160069 -2.24361094696303 2
"516" -0.938343784429474 -0.525323948337347 2
"517" -0.127697792033585 -2.76180559635826 2
"518" -0.711191426318589 -1.56817043121714 2
"519" -2.20873038169692 -3.30932324318231 2
"520" -0.631556263519357 -3.8634131354945 2
"521" 0.950358002075067 -3.73459517061664 2
"522" 0.848185058079389 -2.66337107274562 2
"523" -1.1016069612988 3.11977199454986 2
"524" 0.752416869905501 -2.84245531400799 2
"525" -2.40716234882542 -0.935759070668016 2
"526" -1.15568767968441 -0.695621305781037 2
"527" -1.57286290500176 -4.839628584198 2
"528" 1.68076449083793 -2.17773153183268 2
"529" 0.443844522391178 -0.30369812949348 2
"530" -0.167075912934959 -0.838925003540941 2
"531" -0.0701606299347849 -1.62429870670261 2
"532" -0.937223613134445 -3.10031306437952 2
"533" 0.185399561692055 -3.45522928888911 2
"534" 0.136378429100745 -2.94088762055106 2
"535" -0.325380085999651 1.96172643647688 2
"536" -0.831545260705455 -0.425326509951708 2
"537" -1.34721537329622 -0.368936015035571 2
"538" -2.47496939989912 -6.01907093188923 2
"539" -0.0739840081338641 -2.87076267105341 2
"540" 1.76355543927656 -3.32838963735486 2
"541" -0.923423628882891 -3.49081980312926 2
"542" -1.10617229443531 -0.128773822437869 2
"543" 2.11161933809833 -3.59123653340413 2
"544" -1.10501008641387 -4.65070264796854 2
"545" -1.73049612146865 0.295055571939381 2
"546" -0.575800213397491 -0.686095444779821 2
"547" -1.6227201706678 -2.20480108786549 2
"548" -0.835950992749287 -2.2016722716849 2
"549" 0.12823141322406 0.974755187642473 2
"550" -2.7965631318625 -0.677128675849249 2
"551" -1.24698138463724 -1.64353543055107 2
"552" -0.618758383084829 0.433806808279406 2
"553" -3.96901797234538 -2.62820989637668 2
"554" -0.842383228268664 -0.431836600218632 2
"555" 0.227365246255085 -4.19002839699113 2
"556" -1.49269545651125 -3.44582314145844 2
"557" 2.10920786064222 -1.2110596889905 2
"558" -2.1399411583551 -3.55121742429179 2
"559" -2.81807613302072 -2.91667012869518 2
"560" 0.111220757644129 -4.66728004928916 2
"561" -2.37646489507948 -1.98888706656156 2
"562" -1.67327096356745 0.14075022289331 2
"563" -0.19655112668447 0.701444033333885 2
"564" -1.04620686067832 -2.94012742331944 2
"565" -1.79589043748707 -2.17978683402385 2
"566" -1.00302488385633 -2.58634026503318 2
"567" -0.913513838746556 -1.75843520730004 2
"568" 0.22427841136375 -2.54465776096643 2
"569" -1.1014786257933 0.806436156708715 2
"570" -3.57156712250795 -4.86276727166639 2
"571" -1.26101241638123 -5.16015806546108 2
"572" -2.34651241247814 0.270260434993152 2
"573" -0.663997454505196 -3.50248542661964 2
"574" -0.345270651965638 -3.92508363305099 2
"575" 0.252539398950092 -0.282447874643233 2
"576" -1.99273644893998 -4.27247367882489 2
"577" -0.379575295016889 -0.556437913393008 2
"578" -1.55389191896839 -4.77876600357369 2
"579" -2.44043764823351 -5.09991992381301 2
"580" 0.318677710992087 -1.00005658308158 2
"581" 0.122545528634422 -4.04091316650828 2
"582" -3.23039639554887 -4.52825643602023 2
"583" -2.8983960040941 -2.04081507971881 2
"584" -1.39648806232774 -2.20654165372889 2
"585" -0.0417403868137811 -1.52629323926818 2
"586" -1.8725280468303 -0.734399807319854 2
"587" -1.24955492722896 -3.98454601876438 2
"588" -1.5340924557469 -1.33795092957363 2
"589" -0.47905325430409 -1.40252487546681 2
"590" 0.075371351832429 -0.235587912528727 2
"591" -3.04932829174461 -2.37823116073207 2
"592" 0.944960715242994 -3.2837809281286 2
"593" 0.557188922940134 -3.61530786065182 2
"594" 1.41263979491859 -2.3072003218594 2
"595" -3.0261660323603 -5.01225857545863 2
"596" 3.09379624289782 -2.72857400413836 2
"597" -1.36265464223772 -2.94220851433374 2
"598" 0.26332218419634 -1.33581927159941 2
"599" -1.07103809825308 -4.46737381734705 2
"600" -0.310423254912402 -1.03433994015109 2
"601" 0.1271443182644 0.161744273970908 2
"602" 0.429817127608999 -2.64948740927996 2
"603" -1.20521525997945 -2.64499888715767 2
"604" -3.18428704713862 -3.31281832596536 2
"605" 0.739596360005185 -3.40055585941613 2
"606" -1.44961167194935 -3.99559730281482 2
"607" -0.839979160025107 -3.43646387104329 2
"608" -1.04996959806902 -3.47163802096368 2
"609" 1.74005321151117 -3.68066550033272 2
"610" -0.411822384275612 -0.0783951437467592 2
"611" -0.897211474503054 -0.938085607819265 2
"612" -1.9009980744914 0.763231729904823 2
"613" 1.25592539505544 -1.38023981810201 2
"614" -0.886751756335989 -4.49133977259288 2
"615" -1.83097260492893 -4.22857114916269 2
"616" -2.6380333567524 -1.44437915007091 2
"617" -1.10368225774252 0.804236422637469 2
"618" -1.1722679659251 -1.03782668504019 2
"619" -2.55890878380301 -2.62373182706877 2
"620" -3.88416596430062 0.537248982243135 2
"621" 1.4099670665021 -1.6404122014158 2
"622" 0.35010976547959 -2.13744460213683 2
"623" -2.69406676961704 0.17535963837214 2
"624" 1.86716414578874 -0.537786372745691 2
"625" 0.573068685094423 -2.80886580652873 2
"626" -1.79878111314752 0.177974684661705 2
"627" -3.51490712346915 -2.01777818061946 2
